"209","SOX2","SOX2-16153702","ABLIM1","16153702","chip-chip","HESC","human"
"210","SOX2","SOX2-16153702","ABTB2","16153702","chip-chip","HESC","human"
"211","SOX2","SOX2-16153702","ACCN4","16153702","chip-chip","HESC","human"
"212","SOX2","SOX2-16153702","ACIN1","16153702","chip-chip","HESC","human"
"213","SOX2","SOX2-16153702","ACO2","16153702","chip-chip","HESC","human"
"214","SOX2","SOX2-16153702","ACOX1","16153702","chip-chip","HESC","human"
"215","SOX2","SOX2-16153702","ACTR1A","16153702","chip-chip","HESC","human"
"216","SOX2","SOX2-16153702","ADAM28","16153702","chip-chip","HESC","human"
"217","SOX2","SOX2-16153702","ADAMTS16","16153702","chip-chip","HESC","human"
"218","SOX2","SOX2-16153702","ADAMTS19","16153702","chip-chip","HESC","human"
"219","SOX2","SOX2-16153702","ADAMTSL1","16153702","chip-chip","HESC","human"
"220","SOX2","SOX2-16153702","ADAR","16153702","chip-chip","HESC","human"
"221","SOX2","SOX2-16153702","ADD3","16153702","chip-chip","HESC","human"
"222","SOX2","SOX2-16153702","ADFP","16153702","chip-chip","HESC","human"
"223","SOX2","SOX2-16153702","ADRA1A","16153702","chip-chip","HESC","human"
"224","SOX2","SOX2-16153702","ADRBK2","16153702","chip-chip","HESC","human"
"225","SOX2","SOX2-16153702","AGPAT4","16153702","chip-chip","HESC","human"
"226","SOX2","SOX2-16153702","AIP1","16153702","chip-chip","HESC","human"
"227","SOX2","SOX2-16153702","AK3","16153702","chip-chip","HESC","human"
"228","SOX2","SOX2-16153702","AKT1S1","16153702","chip-chip","HESC","human"
"229","SOX2","SOX2-16153702","ALCAM","16153702","chip-chip","HESC","human"
"230","SOX2","SOX2-16153702","ALDH16A1","16153702","chip-chip","HESC","human"
"231","SOX2","SOX2-16153702","ALDH7A1","16153702","chip-chip","HESC","human"
"232","SOX2","SOX2-16153702","ALPL","16153702","chip-chip","HESC","human"
"233","SOX2","SOX2-16153702","AMOTL1","16153702","chip-chip","HESC","human"
"234","SOX2","SOX2-16153702","ANKHD1","16153702","chip-chip","HESC","human"
"235","SOX2","SOX2-16153702","ANKRD1","16153702","chip-chip","HESC","human"
"236","SOX2","SOX2-16153702","ANKRD15","16153702","chip-chip","HESC","human"
"237","SOX2","SOX2-16153702","ANP32A","16153702","chip-chip","HESC","human"
"238","SOX2","SOX2-16153702","ANP32B","16153702","chip-chip","HESC","human"
"239","SOX2","SOX2-16153702","AP2A1","16153702","chip-chip","HESC","human"
"240","SOX2","SOX2-16153702","AP3B1","16153702","chip-chip","HESC","human"
"241","SOX2","SOX2-16153702","APEX1","16153702","chip-chip","HESC","human"
"242","SOX2","SOX2-16153702","APH1A","16153702","chip-chip","HESC","human"
"243","SOX2","SOX2-16153702","APOB48R","16153702","chip-chip","HESC","human"
"244","SOX2","SOX2-16153702","APOBEC3D","16153702","chip-chip","HESC","human"
"245","SOX2","SOX2-16153702","APOBEC3G","16153702","chip-chip","HESC","human"
"246","SOX2","SOX2-16153702","APP","16153702","chip-chip","HESC","human"
"247","SOX2","SOX2-16153702","AQP2","16153702","chip-chip","HESC","human"
"248","SOX2","SOX2-16153702","ARF3","16153702","chip-chip","HESC","human"
"249","SOX2","SOX2-16153702","ARF4","16153702","chip-chip","HESC","human"
"250","SOX2","SOX2-16153702","ARF4L","16153702","chip-chip","HESC","human"
"251","SOX2","SOX2-16153702","ARFGEF1","16153702","chip-chip","HESC","human"
"252","SOX2","SOX2-16153702","ARHGAP1","16153702","chip-chip","HESC","human"
"253","SOX2","SOX2-16153702","ARHGAP11A","16153702","chip-chip","HESC","human"
"254","SOX2","SOX2-16153702","ARHGEF17","16153702","chip-chip","HESC","human"
"255","SOX2","SOX2-16153702","ARID1B","16153702","chip-chip","HESC","human"
"256","SOX2","SOX2-16153702","ARID4B","16153702","chip-chip","HESC","human"
"257","SOX2","SOX2-16153702","ARIH1","16153702","chip-chip","HESC","human"
"258","SOX2","SOX2-16153702","ENST00000268043","16153702","chip-chip","HESC","human"
"259","SOX2","SOX2-16153702","ENST00000279873","16153702","chip-chip","HESC","human"
"260","SOX2","SOX2-16153702","ENST00000291982","16153702","chip-chip","HESC","human"
"261","SOX2","SOX2-16153702","ENST00000293218","16153702","chip-chip","HESC","human"
"262","SOX2","SOX2-16153702","ENST00000296508","16153702","chip-chip","HESC","human"
"263","SOX2","SOX2-16153702","ENST00000298125","16153702","chip-chip","HESC","human"
"264","SOX2","SOX2-16153702","ENST00000298406","16153702","chip-chip","HESC","human"
"265","SOX2","SOX2-16153702","ENST00000302155","16153702","chip-chip","HESC","human"
"266","SOX2","SOX2-16153702","ENST00000308142","16153702","chip-chip","HESC","human"
"267","SOX2","SOX2-16153702","ENST00000308618","16153702","chip-chip","HESC","human"
"268","SOX2","SOX2-16153702","ENST00000309024","16153702","chip-chip","HESC","human"
"269","SOX2","SOX2-16153702","ENST00000309467","16153702","chip-chip","HESC","human"
"270","SOX2","SOX2-16153702","ENST00000313737","16153702","chip-chip","HESC","human"
"271","SOX2","SOX2-16153702","ENST00000316011","16153702","chip-chip","HESC","human"
"272","SOX2","SOX2-16153702","ENST00000319884","16153702","chip-chip","HESC","human"
"273","SOX2","SOX2-16153702","ENST00000321991","16153702","chip-chip","HESC","human"
"274","SOX2","SOX2-16153702","ENST00000322358","16153702","chip-chip","HESC","human"
"275","SOX2","SOX2-16153702","ENST00000323051","16153702","chip-chip","HESC","human"
"276","SOX2","SOX2-16153702","ENST00000327975","16153702","chip-chip","HESC","human"
"277","SOX2","SOX2-16153702","ENST00000330676","16153702","chip-chip","HESC","human"
"278","SOX2","SOX2-16153702","ENST00000331014","16153702","chip-chip","HESC","human"
"279","SOX2","SOX2-16153702","ENST00000333380","16153702","chip-chip","HESC","human"
"280","SOX2","SOX2-16153702","ENST00000334440","16153702","chip-chip","HESC","human"
"281","SOX2","SOX2-16153702","ZNF646","16153702","chip-chip","HESC","human"
"282","SOX2","SOX2-16153702","ZSWIM3","16153702","chip-chip","HESC","human"
"283","TFAP2A","TFAP2A-17053090","SEP4","17053090","chip-chip","MCF7","human"
"284","TFAP2A","TFAP2A-17053090","A2ML1","17053090","chip-chip","MCF7","human"
"285","TFAP2A","TFAP2A-17053090","AACS","17053090","chip-chip","MCF7","human"
"286","TFAP2A","TFAP2A-17053090","AATF","17053090","chip-chip","MCF7","human"
"287","TFAP2A","TFAP2A-17053090","AATK","17053090","chip-chip","MCF7","human"
"288","TFAP2A","TFAP2A-17053090","ZP1","17053090","chip-chip","MCF7","human"
"289","TFAP2A","TFAP2A-17053090","ZSCAN2","17053090","chip-chip","MCF7","human"
"290","TFAP2A","TFAP2A-17053090","ZZEF1","17053090","chip-chip","MCF7","human"
"291","TP53","TP53-16413492","AB007925","16413492","chip-pet","HCT116","human"
"292","TP53","TP53-16413492","AB011136","16413492","chip-pet","HCT116","human"
"293","TP53","TP53-16413492","AB029551","16413492","chip-pet","HCT116","human"
"294","TP53","TP53-16413492","AB033043","16413492","chip-pet","HCT116","human"
"295","TP53","TP53-16413492","AB037791","16413492","chip-pet","HCT116","human"
"296","TP53","TP53-16413492","AB046856","16413492","chip-pet","HCT116","human"
"297","TP53","TP53-16413492","AB051436","16413492","chip-pet","HCT116","human"
"298","TP53","TP53-16413492","AB075830","16413492","chip-pet","HCT116","human"
"299","TP53","TP53-16413492","ABCB9","16413492","chip-pet","HCT116","human"
"300","TP53","TP53-16413492","ACBD6","16413492","chip-pet","HCT116","human"
"301","TP53","TP53-16413492","ACTN1","16413492","chip-pet","HCT116","human"
"302","TP53","TP53-16413492","ADAMTS3","16413492","chip-pet","HCT116","human"
"303","TP53","TP53-16413492","ADCY9","16413492","chip-pet","HCT116","human"
"304","TP53","TP53-16413492","ADORA2B","16413492","chip-pet","HCT116","human"
"305","TP53","TP53-16413492","ADRB1","16413492","chip-pet","HCT116","human"
"306","TP53","TP53-16413492","AEBP2","16413492","chip-pet","HCT116","human"
"307","TP53","TP53-16413492","AF005043","16413492","chip-pet","HCT116","human"
"308","TP53","TP53-16413492","AF119850","16413492","chip-pet","HCT116","human"
"309","TP53","TP53-16413492","AF174394","16413492","chip-pet","HCT116","human"
"310","TP53","TP53-16413492","AF304443","16413492","chip-pet","HCT116","human"
"311","TP53","TP53-16413492","AF336876","16413492","chip-pet","HCT116","human"
"312","TP53","TP53-16413492","AF338197","16413492","chip-pet","HCT116","human"
"313","TP53","TP53-16413492","AF370390","16413492","chip-pet","HCT116","human"
"314","TP53","TP53-16413492","AF379627","16413492","chip-pet","HCT116","human"
"315","TP53","TP53-16413492","AF424542","16413492","chip-pet","HCT116","human"
"316","TP53","TP53-16413492","AGPS","16413492","chip-pet","HCT116","human"
"317","TP53","TP53-16413492","AJ578034","16413492","chip-pet","HCT116","human"
"318","TP53","TP53-16413492","AK001558","16413492","chip-pet","HCT116","human"
"319","TP53","TP53-16413492","AK023966","16413492","chip-pet","HCT116","human"
"320","TP53","TP53-16413492","AK055226","16413492","chip-pet","HCT116","human"
"321","TP53","TP53-16413492","AK055595","16413492","chip-pet","HCT116","human"
"322","TP53","TP53-16413492","AK058052","16413492","chip-pet","HCT116","human"
"323","TP53","TP53-16413492","AK074886","16413492","chip-pet","HCT116","human"
"324","TP53","TP53-16413492","AK091542","16413492","chip-pet","HCT116","human"
"325","TP53","TP53-16413492","AK093407","16413492","chip-pet","HCT116","human"
"326","TP53","TP53-16413492","AK093779","16413492","chip-pet","HCT116","human"
"327","TP53","TP53-16413492","AK122582","16413492","chip-pet","HCT116","human"
"328","TP53","TP53-16413492","AK122666","16413492","chip-pet","HCT116","human"
"329","TP53","TP53-16413492","AK123204","16413492","chip-pet","HCT116","human"
"330","TP53","TP53-16413492","AK123547","16413492","chip-pet","HCT116","human"
"331","TP53","TP53-16413492","AK123816","16413492","chip-pet","HCT116","human"
"332","TP53","TP53-16413492","AK123835","16413492","chip-pet","HCT116","human"
